"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","DINE IN"
"Beverages"
"DESSERTS"
"000000000000115","Mango Cream","3","0","75000","0","0","75000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000139","Dragon Fruit Juice","23","0","575000","0","225000","575000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000140","Watermelon Juice","6","0","114000","0","19000","114000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000141","Melon Juice","11","0","209000","9500","57000","199500","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000142","Iced Coconut","6","0","114000","0","57000","114000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000143","Carrot Juice","5","0","85000","0","34000","85000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000144","Carrot Lime Juice","1","0","19000","0","0","19000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000145","Iced Lemon Tea","25","0","475000","9500","0","465500","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000146","Iced Lychee Tea","9","0","198000","0","66000","198000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000147","Iced Tea","342","4","2052000","18000","174000","2034000","1","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
"PLU / Item Category Report","PLUNumber","Name","Sold","%","ItemSales","TotDisc","FOC","Revenue","%","Voids","Rfnds","000000000000148","Sweet Iced Tea","108","1","756000","0","70000","756000","0","0","0","STotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Bill  Discount","0","GTotal","7891","100","198161000","486700","15270000","197674300","100","0","0","Page 1 of ","1"
